X,Y,Z,Chainage,Vp
509534.5123,6944453.327,13.5,,2580
509534.2535,6944453.145,13.807185,,2580
509534.1316,6944453.06,14,,2580
509533.9668,6944452.944,14.5,,2580
509533.893,6944452.892,15,,2580
509533.8441,6944452.858,15.320457,,2580
509533.8165,6944452.839,15.5,,2580
509533.6816,6944452.744,16,,2580
509533.4396,6944452.574,16.5,,2580
509533.4348,6944452.571,16.505755,,2580
509533.0255,6944452.284,16.875002,,2580
509532.8237,6944452.142,17,,2580
509532.6162,6944451.997,17.10184,,2580
509532.2069,6944451.71,17.250375,,2580
509531.7975,6944451.422,17.334023,,2580
509531.3882,6944451.135,17.393017,,2580
509530.9789,6944450.848,17.430796,,2580
509530.5696,6944450.561,17.450799,,2580
509530.1602,6944450.274,17.456219,,2580
509529.7509,6944449.987,17.449892,,2580
509529.3416,6944449.699,17.433924,,2580
509528.9323,6944449.412,17.409385,,2580
509528.5229,6944449.125,17.377121,,2580
509528.1136,6944448.838,17.337532,,2580
509527.7043,6944448.551,17.291538,,2580
509527.295,6944448.264,17.239944,,2580
509526.8857,6944447.977,17.184367,,2580
509526.4763,6944447.689,17.125827,,2580
509526.067,6944447.402,17.065404,,2580
509525.6577,6944447.115,17.004226,,2580
509525.6301,6944447.096,17,,2580
509525.2484,6944446.828,16.943047,,2580
509524.839,6944446.541,16.882174,,2580
509524.4297,6944446.254,16.822843,,2580
509524.0204,6944445.967,16.765711,,2580
509523.6111,6944445.679,16.711402,,2580
509523.2017,6944445.392,16.660345,,2580
509522.7924,6944445.105,16.611664,,2580
509522.3831,6944444.818,16.565943,,2580
509521.9738,6944444.531,16.523403,,2580
509521.7283,6944444.359,16.5,,2580
509521.5645,6944444.244,16.484029,,2580
509521.1551,6944443.957,16.448236,,2580
509520.7458,6944443.669,16.417093,,2580
509520.3365,6944443.382,16.390732,,2580
509519.9272,6944443.095,16.369239,,2580
509519.5178,6944442.808,16.35257,,2580
509519.1085,6944442.521,16.340646,,2580
509518.6992,6944442.234,16.333431,,2580
509518.2899,6944441.946,16.330813,,2580
509517.8805,6944441.659,16.332711,,2580
509517.4712,6944441.372,16.339007,,2580
509517.0619,6944441.085,16.349444,,2580
509516.6526,6944440.798,16.363664,,2580
509516.2433,6944440.511,16.381262,,2580
509515.8339,6944440.224,16.401516,,2580
509515.4246,6944439.936,16.423655,,2580
509515.0153,6944439.649,16.445206,,2580
509514.606,6944439.362,16.466619,,2580
509514.1966,6944439.075,16.481045,,2580
509513.7873,6944438.788,16.496304,,2580
509513.728,6944438.746,16.5,,2580
509513.378,6944438.501,16.524179,,2580
509512.9687,6944438.214,16.559192,,2580
509512.5593,6944437.926,16.604029,,2580
509512.15,6944437.639,16.658176,,2580
509511.7407,6944437.352,16.724258,,2580
509511.3314,6944437.065,16.807294,,2580
509510.9221,6944436.778,16.904612,,2580
509510.5708,6944436.531,17,,2580
509510.5127,6944436.491,17.016385,,2580
509510.1034,6944436.203,17.155701,,2580
509509.6941,6944435.916,17.320025,,2580
509509.3033,6944435.642,17.5,,2580
509509.2848,6944435.629,17.508331,,2580
509508.8754,6944435.342,17.712456,,2580
509508.4661,6944435.055,17.905604,,2580
509508.2812,6944434.925,18,,2580
509508.0568,6944434.768,18.102319,,2580
509507.6475,6944434.481,18.266268,,2580
509507.2381,6944434.193,18.416821,,2580
509507.033,6944434.05,18.5,,2580
509506.8288,6944433.906,18.57123,,2580
509506.4195,6944433.619,18.70308,,2580
509506.0102,6944433.332,18.819454,,2580
509505.6009,6944433.045,18.954345,,2580
509505.4782,6944432.959,19,,2580
509505.1915,6944432.758,19.091268,,2580
509504.7822,6944432.471,19.228856,,2580
509504.3729,6944432.183,19.369036,,2580
509504.0964,6944431.989,19.5,,2580
509503.9636,6944431.896,19.559768,,2580
509503.5542,6944431.609,19.797787,,2580
509503.2787,6944431.416,20,,2580
509503.1449,6944431.322,20.11953,,2580
509502.7969,6944431.078,20.5,,2580
509502.7356,6944431.035,20.579238,,2580
509502.4201,6944430.813,21,,2580
509502.3263,6944430.748,21.120443,,2580
509501.9791,6944430.504,21.5,,2580
509501.9169,6944430.46,21.560228,,2580
509501.5076,6944430.173,21.873322,,2580
509501.3179,6944430.04,22,,2580
509501.0983,6944429.886,22.124077,,2580
509500.689,6944429.599,22.32417,,2580
509500.3431,6944429.356,22.5,,2580
509500.2797,6944429.312,22.528634,,2580
509499.8703,6944429.025,22.694543,,2580
509499.461,6944428.738,22.807428,,2580
509499.0517,6944428.45,22.896146,,2580
509498.6424,6944428.163,22.951434,,2580
509498.233,6944427.876,22.947538,,2580
509497.8237,6944427.589,22.887068,,2580
509497.4144,6944427.302,22.797627,,2580
509497.0051,6944427.015,22.672967,,2580
509496.5957,6944426.728,22.505697,,2580
509496.5823,6944426.718,22.5,,2580
509496.1864,6944426.44,22.318861,,2580
509495.7771,6944426.153,22.147286,,2580
509495.4174,6944425.901,22,,2580
509495.3678,6944425.866,21.97569,,2580
509494.9585,6944425.579,21.818972,,2580
509494.5491,6944425.292,21.689408,,2580
509494.1398,6944425.005,21.576599,,2580
509493.8031,6944424.768,21.5,,2580
509493.7305,6944424.718,21.480149,,2580
509493.3212,6944424.43,21.393076,,2580
509492.9118,6944424.143,21.330196,,2580
509492.5025,6944423.856,21.284593,,2580
509492.0932,6944423.569,21.251885,,2580
509491.6839,6944423.282,21.231624,,2580
509491.2746,6944422.995,21.223117,,2580
509490.8652,6944422.707,21.22518,,2580
509490.4559,6944422.42,21.237629,,2580
509490.0466,6944422.133,21.261462,,2580
509489.6373,6944421.846,21.2989,,2580
509489.2279,6944421.559,21.354246,,2580
509488.8186,6944421.272,21.437171,,2580
509488.6035,6944421.121,21.5,,2580
509488.4093,6944420.985,21.534586,,2580
509488,6944420.697,21.615152,,2580
509487.5906,6944420.41,21.680091,,2580
509487.1813,6944420.123,21.739957,,2580
509486.772,6944419.836,21.823125,,2580
509486.3627,6944419.549,21.944951,,2580
509486.2177,6944419.447,22,,2580
509485.9534,6944419.262,22.053759,,2580
509485.544,6944418.975,22.125781,,2580
509485.1347,6944418.687,22.169246,,2580
509484.7254,6944418.4,22.186912,,2580
509484.3161,6944418.113,22.179093,,2580
509483.9067,6944417.826,22.07063,,2580
509483.7603,6944417.723,22,,2580
509483.4974,6944417.539,21.800555,,2580
509483.2579,6944417.371,21.5,,2580
509483.0881,6944417.252,21.058099,,2580
509483.0605,6944417.232,21,,2580
509482.9255,6944417.138,20.5,,2580
509482.8091,6944417.056,20,,2580
509482.6788,6944416.964,19.548999,,2580
509482.661,6944416.952,19.5,,2580
509482.6788,6944416.964,19.261703,,2580
509482.6926,6944416.974,19,,2580
509483.0881,6944417.252,18.631949,,2580
509483.1466,6944417.293,18.5,,2580
509483.135,6944417.285,18.442639,,2580
509554.1465,6944467.101,18.799956,,2580
509553.9316,6944466.95,19,,2585
509553.901,6944466.928,19.030375,,2585
509553.4916,6944466.641,19.092233,,2585
509553.0823,6944466.354,19.116001,,2585
509552.673,6944466.067,19.091005,,2585
509552.2779,6944465.79,19,,2585
509552.2637,6944465.78,18.99651,,2585
509551.8544,6944465.493,18.844565,,2585
509551.445,6944465.206,18.668194,,2585
509551.1085,6944464.969,18.5,,2585
509551.0357,6944464.918,18.461,,2585
509550.6264,6944464.631,18.222347,,2585
509550.2444,6944464.363,18,,2585
509550.2171,6944464.344,17.983011,,2585
509549.8077,6944464.057,17.715679,,2585
509549.4656,6944463.817,17.5,,2585
509549.3984,6944463.77,17.456237,,2585
509548.9891,6944463.483,17.186463,,2585
509548.7,6944463.28,17,,2585
509548.5798,6944463.196,16.921401,,2585
509548.1704,6944462.908,16.658119,,2585
509547.9201,6944462.733,16.5,,2585
509547.7611,6944462.621,16.399062,,2585
509547.3518,6944462.334,16.145279,,2585
509547.1121,6944462.166,16,,2585
509546.9425,6944462.047,15.897275,,2585
509546.5332,6944461.76,15.655952,,2585
509546.2601,6944461.568,15.5,,2585
509546.1238,6944461.473,15.422593,,2585
509545.7145,6944461.185,15.197035,,2585
509545.3452,6944460.926,15,,2585
509545.3052,6944460.898,14.97885,,2585
509544.8959,6944460.611,14.769283,,2585
509544.4865,6944460.324,14.568628,,2585
509544.3401,6944460.221,14.5,,2585
509544.0772,6944460.037,14.376045,,2585
509543.6679,6944459.75,14.192721,,2585
509543.2586,6944459.463,14.019107,,2585
509543.2111,6944459.429,14,,2585
509542.8492,6944459.175,13.852439,,2585
509542.4399,6944458.888,13.696042,,2585
509542.0306,6944458.601,13.549935,,2585
509541.8819,6944458.497,13.5,,2585
509541.6213,6944458.314,13.410243,,2585
509541.212,6944458.027,13.280496,,2585
509540.8026,6944457.74,13.16224,,2585
509540.3933,6944457.453,13.054676,,2585
509540.1636,6944457.291,13,,2585
509539.984,6944457.165,12.955366,,2585
509539.5747,6944456.878,12.866957,,2585
509539.1653,6944456.591,12.791651,,2585
509538.756,6944456.304,12.730227,,2585
509538.3467,6944456.017,12.683734,,2585
509537.9374,6944455.73,12.653167,,2585
509537.528,6944455.442,12.641497,,2585
509537.1187,6944455.155,12.647685,,2585
509536.7094,6944454.868,12.672674,,2585
509536.3001,6944454.581,12.718684,,2585
509535.8908,6944454.294,12.787306,,2585
509535.4814,6944454.007,12.885886,,2585
509535.1381,6944453.766,13,,2585
509535.0721,6944453.72,13.026955,,2585
509534.6628,6944453.432,13.269076,,2585
509534.373,6944453.229,13.5,,2585
509534.2535,6944453.145,13.641809,,2585
509534.0271,6944452.986,14,,2585
509533.8749,6944452.88,14.5,,2585
509533.8441,6944452.858,14.712268,,2585
509533.8025,6944452.829,15,,2585
509533.7262,6944452.775,15.5,,2585
509533.5947,6944452.683,16,,2585
509533.4348,6944452.571,16.329178,,2585
509533.3216,6944452.492,16.5,,2585
509533.0255,6944452.284,16.767776,,2585
509532.6506,6944452.021,17,,2585
509532.6162,6944451.997,17.016898,,2585
509532.2069,6944451.71,17.167812,,2585
509531.7975,6944451.422,17.247731,,2585
509531.3882,6944451.135,17.304512,,2585
509530.9789,6944450.848,17.341652,,2585
509530.5696,6944450.561,17.362345,,2585
509530.1602,6944450.274,17.369443,,2585
509529.7509,6944449.987,17.365447,,2585
509529.3416,6944449.699,17.35217,,2585
509528.9323,6944449.412,17.330081,,2585
509528.5229,6944449.125,17.299714,,2585
509528.1136,6944448.838,17.26173,,2585
509527.7043,6944448.551,17.217158,,2585
509527.295,6944448.264,17.166944,,2585
509526.8857,6944447.977,17.112769,,2585
509526.4763,6944447.689,17.055772,,2585
509526.0886,6944447.417,17,,2585
509526.067,6944447.402,16.996992,,2585
509525.6577,6944447.115,16.937838,,2585
509525.2484,6944446.828,16.878051,,2585
509524.839,6944446.541,16.818604,,2585
509524.4297,6944446.254,16.760717,,2585
509524.0204,6944445.967,16.705042,,2585
509523.6111,6944445.679,16.652153,,2585
509523.2017,6944445.392,16.602368,,2585
509522.7924,6944445.105,16.554707,,2585
509522.3831,6944444.818,16.509829,,2585
509522.2878,6944444.751,16.5,,2585
509521.9738,6944444.531,16.466869,,2585
509521.5645,6944444.244,16.427411,,2585
509521.1551,6944443.957,16.392243,,2585
509520.7458,6944443.669,16.361602,,2585
509520.3365,6944443.382,16.335613,,2585
509519.9272,6944443.095,16.314357,,2585
509519.5178,6944442.808,16.297787,,2585
509519.1085,6944442.521,16.285823,,2585
509518.6992,6944442.234,16.278417,,2585
509518.2899,6944441.946,16.275445,,2585
509517.8805,6944441.659,16.27681,,2585
509517.4712,6944441.372,16.282376,,2585
509517.0619,6944441.085,16.291877,,2585
509516.6526,6944440.798,16.304946,,2585
509516.2433,6944440.511,16.321181,,2585
509515.8339,6944440.224,16.339879,,2585
509515.4246,6944439.936,16.360316,,2585
509515.0153,6944439.649,16.380086,,2585
509514.606,6944439.362,16.39968,,2585
509514.1966,6944439.075,16.412363,,2585
509513.7873,6944438.788,16.425868,,2585
509513.378,6944438.501,16.450274,,2585
509512.9687,6944438.214,16.479935,,2585
509512.747,6944438.058,16.5,,2585
509512.5593,6944437.926,16.519585,,2585
509512.15,6944437.639,16.571401,,2585
509511.7407,6944437.352,16.635801,,2585
509511.3314,6944437.065,16.719063,,2585
509510.9221,6944436.778,16.818528,,2585
509510.5127,6944436.491,16.931045,,2585
509510.3013,6944436.342,17,,2585
509510.1034,6944436.203,17.067464,,2585
509509.6941,6944435.916,17.233539,,2585
509509.2848,6944435.629,17.42069,,2585
509509.1377,6944435.526,17.5,,2585
509508.8754,6944435.342,17.630961,,2585
509508.4661,6944435.055,17.819844,,2585
509508.1132,6944434.807,18,,2585
509508.0568,6944434.768,18.025738,,2585
509507.6475,6944434.481,18.188406,,2585
509507.2381,6944434.193,18.328901,,2585
509506.8288,6944433.906,18.494091,,2585
509506.8148,6944433.896,18.5,,2585
509506.4195,6944433.619,18.62599,,2585
509506.0102,6944433.332,18.73407,,2585
509505.6009,6944433.045,18.856806,,2585
509505.2163,6944432.775,19,,2585
509505.1915,6944432.758,19.007877,,2585
509504.7822,6944432.471,19.143587,,2585
509504.3729,6944432.183,19.273207,,2585
509503.9636,6944431.896,19.460493,,2585
509503.9041,6944431.855,19.5,,2585
509503.5542,6944431.609,19.699236,,2585
509503.1449,6944431.322,19.999511,,2585
509503.1444,6944431.322,20,,2585
509502.7356,6944431.035,20.431364,,2585
509502.6793,6944430.995,20.5,,2585
509502.3263,6944430.748,20.979706,,2585
509502.3095,6944430.736,21,,2585
509501.9169,6944430.46,21.42263,,2585
509501.8405,6944430.407,21.5,,2585
509501.5076,6944430.173,21.756201,,2585
509501.1424,6944429.917,22,,2585
509501.0983,6944429.886,22.024931,,2585
509500.689,6944429.599,22.225042,,2585
509500.2797,6944429.312,22.413696,,2585
509500.1397,6944429.214,22.5,,2585
509499.8703,6944429.025,22.609922,,2585
509499.461,6944428.738,22.716202,,2585
509499.0517,6944428.45,22.792208,,2585
509498.6424,6944428.163,22.839314,,2585
509498.233,6944427.876,22.835956,,2585
509497.8237,6944427.589,22.784115,,2585
509497.4144,6944427.302,22.706648,,2585
509497.0051,6944427.015,22.584599,,2585
509496.7984,6944426.87,22.5,,2585
509496.5957,6944426.728,22.384713,,2585
509496.1864,6944426.44,22.218609,,2585
509495.7771,6944426.153,22.04723,,2585
509495.6617,6944426.072,22,,2585
509495.3678,6944425.866,21.855878,,2585
509494.9585,6944425.579,21.718236,,2585
509494.5491,6944425.292,21.594352,,2585
509494.1979,6944425.045,21.5,,2585
509494.1398,6944425.005,21.479405,,2585
509493.7305,6944424.718,21.369999,,2585
509493.3212,6944424.43,21.294335,,2585
509492.9118,6944424.143,21.240557,,2585
509492.5025,6944423.856,21.202533,,2585
509492.0932,6944423.569,21.176328,,2585
509491.6839,6944423.282,21.161024,,2585
509491.2746,6944422.995,21.155713,,2585
509490.8652,6944422.707,21.159389,,2585
509490.4559,6944422.42,21.17195,,2585
509490.0466,6944422.133,21.19431,,2585
509489.6373,6944421.846,21.228421,,2585
509489.2279,6944421.559,21.277966,,2585
509488.8186,6944421.272,21.351216,,2585
509488.4093,6944420.985,21.465151,,2585
509488.3207,6944420.922,21.5,,2585
509488,6944420.697,21.563556,,2585
509487.5906,6944420.41,21.625516,,2585
509487.1813,6944420.123,21.6772,,2585
509486.772,6944419.836,21.748098,,2585
509486.3627,6944419.549,21.851005,,2585
509485.9704,6944419.274,22,,2585
509485.9534,6944419.262,22.003465,,2585
509485.544,6944418.975,22.074775,,2585
509485.1347,6944418.687,22.114984,,2585
509484.7254,6944418.4,22.128665,,2585
509484.3161,6944418.113,22.120273,,2585
509483.9067,6944417.826,22.006747,,2585
509483.8927,6944417.816,22,,2585
509483.4974,6944417.539,21.70004,,2585
509483.338,6944417.427,21.5,,2585
509483.1645,6944417.305,21,,2585
509483.0881,6944417.252,20.720559,,2585
509483.0291,6944417.21,20.5,,2585
509482.9179,6944417.132,20,,2585
509482.7888,6944417.042,19.5,,2585
509482.7894,6944417.042,19,,2585
509483.0881,6944417.252,18.722054,,2585
509483.1865,6944417.321,18.5,,2585
509483.1671,6944417.307,18.403469,,2585
509554.1174,6944467.08,18.764371,,2585
509553.901,6944466.928,18.966373,,2590
509553.7323,6944466.81,19,,2590
509553.4916,6944466.641,19.036711,,2590
509553.0823,6944466.354,19.061891,,2590
509552.673,6944466.067,19.039082,,2590
509552.5033,6944465.948,19,,2590
509552.2637,6944465.78,18.941302,,2590
509551.8544,6944465.493,18.793798,,2590
509551.445,6944465.206,18.621641,,2590
509551.2016,6944465.035,18.5,,2590
509551.0357,6944464.918,18.411098,,2590
509550.6264,6944464.631,18.176023,,2590
509550.3239,6944464.419,18,,2590
509550.2171,6944464.344,17.933458,,2590
509549.8077,6944464.057,17.669722,,2590
509549.5385,6944463.868,17.5,,2590
509549.3984,6944463.77,17.408724,,2590
509548.9891,6944463.483,17.141376,,2590
509548.7699,6944463.329,17,,2590
509548.5798,6944463.196,16.875675,,2590
509548.1704,6944462.908,16.613651,,2590
509547.9905,6944462.782,16.5,,2590
509547.7611,6944462.621,16.35434,,2590
509547.3518,6944462.334,16.101144,,2590
509547.1849,6944462.217,16,,2590
509546.9425,6944462.047,15.853163,,2590
509546.5332,6944461.76,15.612067,,2590
509546.3369,6944461.622,15.5,,2590
509546.1238,6944461.473,15.37894,,2590
509545.7145,6944461.185,15.153375,,2590
509545.427,6944460.984,15,,2590
509545.3052,6944460.898,14.935588,,2590
509544.8959,6944460.611,14.726037,,2590
509544.4865,6944460.324,14.525388,,2590
509544.4324,6944460.286,14.5,,2590
509544.0772,6944460.037,14.332556,,2590
509543.6679,6944459.75,14.149299,,2590
509543.3159,6944459.503,14,,2590
509543.2586,6944459.463,13.975376,,2590
509542.8492,6944459.175,13.808439,,2590
509542.4399,6944458.888,13.65201,,2590
509542.0306,6944458.601,13.505771,,2590
509542.0134,6944458.589,13.5,,2590
509541.6213,6944458.314,13.364951,,2590
509541.212,6944458.027,13.234957,,2590
509540.8026,6944457.74,13.116371,,2590
509540.3933,6944457.453,13.008276,,2590
509540.3585,6944457.428,13,,2590
509539.984,6944457.165,12.906927,,2590
509539.5747,6944456.878,12.817691,,2590
509539.1653,6944456.591,12.741322,,2590
509538.756,6944456.304,12.678465,,2590
509538.3467,6944456.017,12.629966,,2590
509537.9374,6944455.73,12.59648,,2590
509537.528,6944455.442,12.580105,,2590
509537.1187,6944455.155,12.581054,,2590
509536.7094,6944454.868,12.60149,,2590
509536.3001,6944454.581,12.643856,,2590
509535.8908,6944454.294,12.70971,,2590
509535.4814,6944454.007,12.80516,,2590
509535.0721,6944453.72,12.938656,,2590
509534.9336,6944453.622,13,,2590
509534.6628,6944453.432,13.158047,,2590
509534.2535,6944453.145,13.48264,,2590
509534.2361,6944453.133,13.5,,2590
